frame, face_id, timestamp, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
2098,0,69.97,0.217,-0.035,-0.014,0,0,0.26,0,0.51,1.28,0,1.03,0.18,0.79,0,0.11,1.36,0,0.54,0.11,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
2099,0,70.003,0.198,-0.082,-0.016,0,0,0.29,0,0.1,0.83,0,0.76,0,0.34,0,0.34,0.76,0,0.41,0.18,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
2100,0,70.037,0.201,-0.093,-0.019,0,0,0.31,0,0,0.82,0,0.6,0,0.05,0,0.55,0.45,0,0.47,0.89,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0
2101,0,70.07,0.247,-0.077,-0.016,0,0,0.39,0,0.01,0.89,0,0.48,0,0,0,1.05,0.24,0,0.35,1.19,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0
2102,0,70.103,0.218,-0.027,-0.012,0,0,0.37,0,0.01,0.97,0,0.38,0,0,0,1.31,0.26,0,0.25,1.27,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0
2103,0,70.137,0.211,0.014,-0.003,0,0,0.44,0,0.07,0.91,0,0.25,0,0,0,1.4,0.15,0,0.02,0.65,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2104,0,70.17,0.221,0.042,0,0,0,0.55,0,0.16,1.08,0,0.2,0,0,0,1.31,0.02,0,0,0.38,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2105,0,70.203,0.231,0.037,-0.003,0,0,0.69,0,0.16,1.22,0,0.18,0,0,0,1.22,0,0,0,0.36,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2106,0,70.237,0.23,-0.015,-0.012,0,0,0.85,0,0.1,1.19,0,0.22,0,0,0,1.42,0,0,0,0.57,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2107,0,70.27,0.199,-0.109,-0.02,0,0,0.97,0,0,1.07,0,0.19,0,0.11,0.45,1.51,0,0.08,0,1.01,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
2108,0,70.304,0.153,-0.188,-0.039,0,0,1.13,0,0,1.02,0,0.14,0,0.42,0.83,1.43,0,0.16,0,1.07,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2109,0,70.337,0.148,-0.215,-0.073,0,0,1.18,0,0.05,0.92,0,0.05,0,0.84,0.99,1.23,0,0.16,0,1.04,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2110,0,70.37,0.169,-0.183,-0.096,0,0,1.24,0,0.15,0.82,0,0,0,1.23,0.55,1.05,0,0.08,0.45,0.72,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2111,0,70.404,0.208,-0.11,-0.101,0,0,1.1,0.02,0.29,0.76,0,0,0,1.42,0.17,0.86,0,0,1.11,0.64,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2112,0,70.437,0.247,-0.063,-0.054,0,0,1.12,0.02,0.48,1,0,0.05,0.06,1.59,0,0.7,0.16,0,1.74,0.76,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0
2113,0,70.47,0.271,-0.028,-0.02,0,0,1.09,0.02,0.65,1.19,0,0.17,0.06,1.73,0,0.53,0.64,0,1.99,1.21,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0
2114,0,70.504,0.287,-0.021,-0.005,0,0,1.11,0,0.79,1.39,0,0.31,0.07,1.83,0,0.62,1.28,0,1.92,1.8,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1
2115,0,70.537,0.29,-0.049,0.005,0,0,0.95,0,0.83,1.46,0,0.53,0.07,1.9,0,0.81,1.84,0,1.94,2.23,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1
2116,0,70.571,0.29,-0.08,0.01,0,0,0.88,0,0.79,1.57,0,0.69,0.18,1.8,0,1.11,2.11,0,1.96,2.33,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1
2117,0,70.604,0.275,-0.098,0.011,0,0,0.98,0,0.73,1.56,0,0.7,0.21,1.72,0,1.18,2.25,0,2.08,2.25,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1
2118,0,70.637,0.26,-0.086,0.015,0,0,1.22,0,0.7,1.37,0,0.46,0.18,1.49,0,1.04,2.08,0,2.05,2.1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1
2119,0,70.671,0.256,-0.051,0.014,0,0,1.32,0,0.59,1.03,0,0.26,0.07,1.12,0,0.92,1.67,0,1.65,1.91,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1
2120,0,70.704,0.227,-0.02,0.02,0,0,1.28,0,0.46,0.9,0,0.1,0.03,0.59,0,1.19,1.02,0,0.97,2,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0
2121,0,70.737,0.208,-0.009,0.013,0,0,1.11,0,0.21,0.81,0,0.06,0,0.16,0,1.46,0.47,0,0.37,2.01,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0
2122,0,70.771,0.207,-0.011,0.006,0,0,1.13,0,0.09,0.9,0,0,0,0.01,0,2.06,0.13,0.03,0.06,2.29,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0
2123,0,70.804,0.219,-0.026,-0.006,0,0,1.29,0,0,0.84,0,0,0,0.17,0,2.46,0,0.17,0.08,2.36,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0
2124,0,70.837,0.219,-0.016,-0.01,0,0,1.42,0,0,0.98,0,0,0,0.31,0,2.52,0,0.27,0.12,2.59,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2125,0,70.871,0.22,-0.003,-0.013,0,0,1.48,0,0,1.06,0,0,0,0.3,0,2.17,0,0.25,0.13,2.72,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2126,0,70.904,0.242,0.015,-0.018,0,0,1.48,0.09,0,1.13,0,0,0,0.31,0,1.55,0,0.12,0.43,2.84,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2127,0,70.938,0.258,0.021,-0.021,0,0,1.69,0.12,0,0.98,0.04,0,0,0.37,0,1.02,0,0.01,0.41,2.31,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2128,0,70.971,0.29,0.008,-0.021,0,0,2.1,0.12,0.02,0.87,0.14,0,0,0.88,0,0.43,0.05,0,0.76,1.54,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2129,0,71.004,0.355,-0.017,-0.028,0,0.08,2.63,0.03,0.2,0.56,0.32,0.3,0.21,1.57,0,0.21,0.27,0,0.97,0.84,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
2130,0,71.038,0.382,-0.057,-0.033,0.13,0.35,2.89,0,0.58,0.73,0.44,0.76,0.65,2.33,0,0.65,0.57,0,1.32,0.56,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
2131,0,71.071,0.377,-0.064,-0.033,0.13,0.49,2.76,0,1.06,0.87,0.47,1.45,1.3,2.79,0,1.03,0.8,0,1.45,0.44,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0
2132,0,71.104,0.369,-0.063,-0.029,0.13,0.41,2.44,0,1.51,1.18,0.43,1.76,1.9,2.81,0,1.25,0.86,0,1.42,0.43,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0
2133,0,71.138,0.349,-0.054,-0.023,0,0.14,2.13,0,1.78,1.21,0.41,1.98,2.28,2.65,0,0.98,0.88,0,1.53,0.51,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0
2134,0,71.171,0.316,-0.055,-0.012,0,0,1.94,0,2.01,1.45,0.31,2,2.48,2.43,0,0.89,1,0,1.66,1.06,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0
2135,0,71.204,0.309,-0.065,-0.007,0,0,1.85,0,2.12,1.8,0.17,2.1,2.52,2.25,0,0.93,1.02,0,1.49,1.36,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0
2136,0,71.238,0.305,-0.081,0.001,0,0,1.74,0,2.27,2.19,0.04,2.21,2.56,1.98,0,1.06,0.98,0,1.54,1.74,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0
2137,0,71.271,0.297,-0.093,0.008,0,0,1.7,0,2.29,2.16,0.01,2.33,2.49,1.75,0,1.14,0.83,0.01,1.43,1.57,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0
2138,0,71.305,0.288,-0.095,0.009,0,0,1.59,0,2.22,2.18,0.01,2.44,2.39,1.66,0,1.14,0.85,0.01,1.6,1.52,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0
2139,0,71.338,0.284,-0.093,0.011,0,0,1.53,0,1.97,2.07,0.01,2.4,2.14,1.75,0,1.19,1.03,0.02,1.54,1.5,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0
2140,0,71.371,0.27,-0.099,0.015,0,0,1.56,0,1.67,2.34,0,2.21,1.82,1.59,0,1,1.14,0.02,1.32,1.64,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0
2141,0,71.405,0.256,-0.113,0.014,0,0,1.47,0,1.35,2.21,0,2,1.52,1.38,0,0.66,1.13,0.01,1.22,1.78,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0
2142,0,71.438,0.238,-0.109,-0.003,0,0,1.52,0,1.16,2.14,0,1.8,1.23,1.08,0,0.34,1.13,0,1.33,1.89,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0
2143,0,71.471,0.221,-0.12,-0.007,0,0,1.38,0,1.05,1.83,0,1.67,1.11,1,0,0.24,1.09,0.04,1.73,1.92,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0
2144,0,71.505,0.214,-0.111,-0.023,0,0,1.44,0,0.99,1.85,0,1.54,0.92,0.89,0,0.32,1.2,0.07,1.8,1.99,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0
2145,0,71.538,0.229,-0.103,-0.022,0,0,1.43,0,0.91,1.94,0,1.45,0.9,0.88,0,0.45,1.03,0.07,1.67,2.16,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0
2146,0,71.572,0.237,-0.111,0,0,0,1.52,0,0.85,2.08,0,1.31,0.83,0.84,0,0.48,1.13,0.03,1.52,2.24,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0
2147,0,71.605,0.226,-0.106,-0.008,0,0,1.59,0,0.81,2.13,0,1.26,0.8,0.74,0,0.5,1.06,0.01,1.55,2.14,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0
2148,0,71.638,0.222,-0.115,-0.004,0,0,1.67,0,0.74,2.09,0,1.16,0.67,0.55,0,0.45,0.99,0.12,1.26,1.87,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0
2149,0,71.672,0.202,-0.104,-0.01,0,0,1.73,0,0.72,2.14,0.01,1.28,0.58,0.45,0,0.61,0.72,0.31,0.94,1.96,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
2150,0,71.705,0.196,-0.117,-0.008,0,0,1.75,0,0.7,2.18,0.01,1.3,0.52,0.48,0,0.67,0.51,0.5,0.72,2.04,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
2151,0,71.738,0.192,-0.112,-0.017,0,0,1.77,0,0.71,1.99,0.01,1.37,0.42,0.68,0,0.85,0.92,0.51,0.88,2.23,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0
2152,0,71.772,0.207,-0.122,-0.03,0,0,1.92,0,0.8,2.04,0,1.25,0.46,1.01,0,0.78,1.18,0.33,1.11,1.96,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0
2153,0,71.805,0.268,-0.128,-0.059,0,0,2.29,0,0.88,2.11,0.01,1.24,0.51,1.35,0,0.77,1.24,0.13,1.17,1.66,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0
2154,0,71.838,0.273,-0.155,-0.075,0,0,2.57,0,0.98,2.47,0.07,1.17,0.59,1.62,0,0.63,0.83,0,1.07,1.22,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0
2155,0,71.872,0.276,-0.16,-0.08,0,0,2.57,0,0.85,2.35,0.07,1.17,0.46,1.51,0,0.78,0.74,0,0.94,1.1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0
2156,0,71.905,0.275,-0.15,-0.07,0,0,2.5,0,0.71,2.2,0.07,1.01,0.27,1.29,0,1.11,0.89,0.13,0.57,1.39,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0
2157,0,71.939,0.261,-0.124,-0.067,0,0,2.34,0,0.47,1.93,0.01,0.89,0.18,1.01,0,1.51,1.01,0.28,0.32,1.79,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0
2158,0,71.972,0.251,-0.092,-0.047,0,0,2.2,0,0.33,1.84,0.01,0.78,0.18,1.07,0,1.94,1.15,0.31,0.1,2.18,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0
2159,0,72.005,0.275,-0.074,-0.021,0,0,2,0.07,0.19,1.76,0,0.72,0.15,1.09,0,1.89,0.99,0.18,0.38,2.5,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0
2160,0,72.039,0.313,-0.071,-0.003,0,0,1.9,0.07,0.13,1.78,0,0.67,0.1,1.22,0,1.58,0.73,0.03,0.71,2.72,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0
2161,0,72.072,0.334,-0.064,0.007,0,0,1.88,0.07,0.08,1.86,0,0.54,0,1.3,0,1.27,0.54,0,1.03,2.78,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0
2162,0,72.105,0.331,-0.066,0.016,0,0,1.88,0,0.07,2.07,0,0.52,0,1.36,0,0.99,0.8,0,0.97,2.32,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0
2163,0,72.139,0.316,-0.089,0.028,0,0,1.95,0,0.14,2.13,0,0.55,0,1.2,0,0.86,1.18,0,1,2.1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0
2164,0,72.172,0.269,-0.126,0.018,0,0,2.12,0,0.22,1.96,0,0.73,0,1.16,0,0.54,1.22,0,0.88,1.74,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0
2165,0,72.205,0.26,-0.152,-0.021,0,0,2.22,0,0.3,1.8,0,0.87,0,1.33,0,0.37,1.21,0,0.98,1.67,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
2166,0,72.239,0.249,-0.176,-0.048,0,0,2.24,0,0.42,1.77,0,1.05,0,1.64,0,0.18,1.27,0,1.03,1.34,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
2167,0,72.272,0.241,-0.173,-0.059,0,0,2.09,0,0.51,1.69,0,1.01,0.04,1.74,0,0.11,1.34,0,1.24,1.21,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
2168,0,72.306,0.252,-0.13,-0.073,0,0,1.85,0,0.59,1.48,0,0.78,0.05,1.62,0,0.08,1.25,0,1.49,1.29,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
2169,0,72.339,0.281,-0.07,-0.066,0,0,1.63,0,0.62,1.31,0,0.55,0.05,1.3,0,0.12,1.23,0,1.58,1.55,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
2170,0,72.372,0.285,-0.023,-0.041,0,0,1.51,0,0.65,1.49,0,0.35,0.04,0.79,0,0.13,1.02,0,1.54,1.44,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
2171,0,72.406,0.269,0.023,-0.025,0,0,1.58,0,0.63,1.7,0,0.23,0.06,0.4,0,0.36,0.78,0,1.25,0.93,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
2172,0,72.439,0.25,0.038,-0.022,0,0,1.71,0,0.46,1.73,0.07,0.04,0.06,0.15,0,0.81,0.28,0,0.76,0.38,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
2173,0,72.472,0.225,0.046,-0.021,0,0,1.75,0,0.31,1.66,0.24,0.04,0.03,0.07,0,1.25,0.11,0,0.28,0.17,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
2174,0,72.506,0.221,0.067,-0.019,0,0,1.81,0,0.2,1.6,0.28,0.29,0,0.01,0,1.71,0,0,0,0.38,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2175,0,72.539,0.232,0.075,-0.022,0,0,1.73,0,0.22,1.66,0.26,0.42,0,0.12,0,1.7,0,0,0.05,0.55,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2176,0,72.573,0.248,0.089,-0.032,0,0,1.68,0,0.14,1.65,0.09,0.38,0,0.33,0,1.71,0,0,0.06,1.05,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2177,0,72.606,0.265,0.088,-0.037,0,0,1.7,0,0.06,1.89,0.05,0.13,0,0.58,0,1.73,0,0,0.17,1.37,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2178,0,72.639,0.296,0.063,-0.042,0,0,1.85,0,0,1.89,0,0,0,0.73,0,1.73,0.07,0,0.12,1.66,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2179,0,72.673,0.348,0.017,-0.026,0.12,0.05,2.21,0,0,1.69,0,0.15,0,0.74,0,1.53,0.07,0,0.13,1.44,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2180,0,72.706,0.372,-0.029,-0.009,0.28,0.35,2.45,0,0,1.33,0.02,0.51,0,0.97,0,1.31,0.36,0,0.02,1.16,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2181,0,72.739,0.365,-0.06,-0.008,0.42,0.8,2.62,0,0.1,1,0.13,0.87,0.04,1.36,0,0.94,0.6,0,0.27,0.78,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
2182,0,72.773,0.402,-0.077,-0.008,0.46,1.05,2.53,0,0.36,0.9,0.28,1.23,0.36,1.91,0,0.96,0.74,0,0.52,0.52,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
2183,0,72.806,0.4,-0.068,-0.01,0.3,0.79,2.26,0,0.82,0.87,0.37,1.47,0.77,2.19,0,0.84,0.73,0,0.91,0.32,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0
2184,0,72.839,0.378,-0.06,-0.005,0.16,0.52,2.09,0,1.14,1.08,0.3,1.69,1.11,2.2,0,1.05,0.75,0,1.01,0.35,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0
2185,0,72.873,0.346,-0.06,0.012,0,0.38,2.06,0,1.22,1.32,0.15,1.72,1.07,2.17,0,1,0.9,0,1.12,0.49,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0
2186,0,72.906,0.328,-0.071,0.025,0,0.49,2.21,0,1.01,1.26,0.05,1.65,0.87,2.25,0,0.84,1.08,0,1.26,0.7,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0
2187,0,72.94,0.347,-0.082,0.031,0,0.39,2.25,0,0.82,1.27,0.01,1.51,0.64,2.35,0,0.68,0.99,0,1.46,0.94,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0
2188,0,72.973,0.356,-0.092,0.032,0,0.24,2.1,0,0.63,1.24,0,1.44,0.46,2.19,0,0.5,1,0,1.76,1.08,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0
2189,0,73.006,0.359,-0.104,0.03,0,0.06,1.96,0,0.41,1.66,0,1.24,0.3,1.79,0,0.45,1.2,0,1.97,1.57,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1
2190,0,73.04,0.331,-0.116,0.006,0,0,1.89,0,0.24,2.01,0,1.19,0.26,1.28,0.1,0.86,1.33,0.18,1.43,1.67,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1
2191,0,73.073,0.254,-0.147,-0.015,0,0,1.98,0,0.21,2.32,0.02,1.07,0.35,1.14,0.12,1.48,1.37,0.43,0.75,1.79,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1
2192,0,73.106,0.25,-0.152,-0.033,0,0,1.98,0,0.37,2.35,0.02,1.13,0.56,1.43,0.12,1.6,1.13,0.5,0.04,1.54,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1
2193,0,73.14,0.279,-0.114,-0.04,0,0,2.04,0,0.59,2.2,0.02,0.92,0.64,1.9,0.03,1.05,1.03,0.32,0.72,1.72,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1
2194,0,73.173,0.322,-0.058,-0.03,0,0,2.03,0.05,0.62,2.15,0,0.84,0.64,2.13,0,0.61,0.98,0.07,1.56,2,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1
2195,0,73.206,0.318,-0.035,-0.004,0,0,1.9,0.05,0.54,2,0,0.77,0.49,2.05,0,0.64,0.73,0,2.12,2.24,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1
2196,0,73.24,0.314,-0.014,0.016,0,0,1.89,0.05,0.36,2.01,0,0.83,0.36,2.1,0,1.12,0.98,0,1.87,2.43,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1
2197,0,73.273,0.3,-0.039,0.029,0,0.06,1.83,0,0.26,2.03,0,0.93,0.29,1.92,0,1.07,1.18,0,1.25,2.16,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0
2198,0,73.307,0.291,-0.105,0.045,0.01,0.06,2.18,0,0.33,2.18,0,0.91,0.31,1.93,0,0.91,1.49,0,0.8,1.84,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0
2199,0,73.34,0.271,-0.153,0.009,0.19,0.31,2.24,0,0.44,2,0,1.13,0.42,1.9,0,0.47,1.34,0,0.71,1.23,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0
2200,0,73.373,0.255,-0.199,-0.018,0.19,0.34,2.2,0,0.77,1.9,0,1.18,0.62,2.08,0.08,0.48,1.13,0,1.15,0.95,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0
2201,0,73.407,0.268,-0.206,-0.039,0.18,0.41,1.92,0,1.07,1.54,0,1.44,0.88,2.29,0.08,0.48,0.98,0,1.76,0.87,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0
2202,0,73.44,0.277,-0.178,-0.048,0,0.17,1.79,0,1.34,1.54,0,1.51,1.02,2.3,0.08,0.61,0.83,0,2.08,0.99,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
2203,0,73.473,0.269,-0.128,-0.047,0,0.07,1.8,0,1.37,1.34,0.05,1.53,0.91,2.17,0,0.49,0.73,0,2.05,1.13,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
2204,0,73.507,0.267,-0.094,-0.043,0,0,1.71,0,1.23,1.32,0.05,1.43,0.72,1.79,0,0.42,0.57,0,1.77,0.96,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
2205,0,73.54,0.27,-0.056,-0.031,0,0,1.68,0,1.08,1.21,0.13,1.24,0.59,1.54,0,0.48,0.38,0,1.57,0.63,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
2206,0,73.574,0.266,-0.09,-0.006,0,0,1.58,0,0.95,1.11,0.1,1.24,0.6,1.54,0,0.76,0.43,0,1.46,0.39,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
2207,0,73.607,0.257,-0.174,0,0,0,1.55,0,1.06,1.23,0.16,0.9,0.61,1.5,0.67,0.65,0.56,0,1.61,0.45,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
2208,0,73.64,0.294,-0.241,-0.031,0,0,1.28,0,1.06,1.17,0.15,0.76,0.53,1.25,2.33,0.4,0.55,0,1.5,0.38,0.23,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
2209,0,73.674,0.278,-0.339,-0.02,0,0,0.98,0,1.1,1.27,0.37,0.31,0.31,0.68,4,0,0.36,0,1.08,0.27,0.24,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
2210,0,73.707,0.29,-0.404,-0.006,0,0,0.59,0,1.04,1.17,0.42,0.22,0.19,0.29,5,0,0.08,0,0.66,0,0.24,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0
2211,0,73.74,0.299,-0.359,-0.009,0,0,0.26,0,1.11,1.12,0.36,0.3,0.33,0.36,3.48,0,0.27,0,1.38,0,0.01,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0
2212,0,73.774,0.305,-0.261,0.008,0,0,0.08,0,1.25,1.15,0.11,0.61,0.73,0.91,1.81,0,0.22,0,2.49,0.33,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0
2213,0,73.807,0.309,-0.227,0.027,0,0,0,0.01,1.36,1.18,0,0.96,1.03,1.23,0.21,0,0.3,0,3.54,0.42,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0
2214,0,73.84,0.307,-0.23,0.038,0,0,0,0.11,1.44,1.17,0,0.87,1.17,0.99,0.67,0,0.08,0,3.43,0.42,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0
2215,0,73.874,0.303,-0.256,0.04,0,0,0,0.19,1.43,0.91,0,0.79,1.09,0.45,1.68,0,0.08,0,3.03,0.24,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0
2216,0,73.907,0.296,-0.282,0.044,0,0.17,0,0.29,1.38,0.82,0,0.84,1.05,0.26,2.1,0,0.25,0,2.75,0.16,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0
2217,0,73.941,0.282,-0.289,0.049,0.04,0.55,0,0.26,1.27,0.78,0,0.87,0.98,0.3,2.38,0,0.25,0,2.72,0.33,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
2218,0,73.974,0.278,-0.291,0.052,0.12,0.84,0,0.18,1.1,0.61,0,0.82,0.84,0.29,3.04,0,0.25,0,2.33,0.17,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
